melody,note,pitch,ic,predicted_pitch,correct_pitch
hymn_267_b,2,70,2.527508,69,False
hymn_267_b,3,75,3.419422,72,False
hymn_267_b,4,72,2.1534607,75,False
hymn_267_b,5,74,3.2295501,70,False
hymn_267_b,6,75,2.278344,72,False
hymn_267_b,7,70,5.3767586,74,False
hymn_267_b,8,68,2.1400158,70,False
hymn_267_b,9,70,2.1793122,67,False
hymn_267_b,10,67,4.2284126,72,False
hymn_267_b,11,63,3.5818286,68,False
hymn_267_b,12,65,2.823838,63,False
hymn_267_b,13,65,2.8559704,67,False
hymn_267_b,14,65,2.8525956,67,False
hymn_267_b,15,65,2.9353123,67,False
hymn_267_b,16,67,1.8086754,67,True
hymn_267_b,17,68,1.5166328,68,True
hymn_267_b,18,70,2.0695214,67,False
hymn_267_b,19,75,3.306237,68,False
hymn_267_b,20,72,2.3324482,74,False
hymn_267_b,21,74,3.735082,70,False
hymn_267_b,22,75,2.0563235,72,False
hymn_267_b,23,70,4.401447,74,False
hymn_267_b,24,68,1.9777143,70,False
hymn_267_b,25,70,2.3326297,67,False
hymn_267_b,26,67,3.616774,68,False
hymn_267_b,27,63,3.4304523,68,False
hymn_267_b,28,65,2.5800254,63,False
hymn_267_b,29,65,2.7875907,67,False
hymn_267_b,30,65,2.6277928,67,False
hymn_267_b,31,65,2.6969557,70,False
hymn_267_b,32,65,2.6219769,70,False
hymn_267_b,33,65,2.6116862,67,False
hymn_267_b,34,67,1.9942763,67,True
hymn_267_b,35,70,2.6665745,68,False
hymn_267_b,36,70,1.8361758,70,True
hymn_267_b,37,69,5.8011312,70,False
hymn_267_b,38,70,1.5137999,70,True
hymn_267_b,39,74,4.6264067,70,False
hymn_267_b,40,74,2.8160977,72,False
hymn_267_b,41,74,2.6171951,72,False
hymn_267_b,42,72,1.2114177,72,True
hymn_267_b,43,67,7.007365,70,False
hymn_267_b,44,70,2.8445606,65,False
hymn_267_b,45,69,3.9622035,70,False
hymn_267_b,46,67,2.1503716,70,False
hymn_267_b,47,67,2.4327688,65,False
hymn_267_b,48,70,2.5236387,65,False
hymn_267_b,49,70,1.594282,70,True
hymn_267_b,50,70,1.5535256,70,True
hymn_267_b,51,75,3.129611,70,False
hymn_267_b,52,68,10.26921,74,False
hymn_267_b,53,72,4.8044043,67,False
hymn_267_b,54,72,3.009357,70,False
hymn_267_b,55,70,1.0123986,70,True
hymn_267_b,56,63,6.2830243,70,False
hymn_267_b,57,65,2.2608597,63,False
hymn_267_b,58,67,1.99084,70,False
hymn_267_b,59,70,2.1577735,70,True
hymn_267_b,60,68,1.5165147,68,True
hymn_267_b,61,65,2.0256557,67,False
hymn_267_b,62,63,3.179477,65,False
hymn_267_b,63,63,0.26040518,63,True
hymn_273_b,1,69,2.1589007,71,False
hymn_273_b,2,67,1.068082,67,True
hymn_273_b,3,71,2.6870751,66,False
hymn_273_b,4,74,2.7004569,71,False
hymn_273_b,5,72,2.2202744,71,False
hymn_273_b,6,71,0.8277608,71,True
hymn_273_b,7,71,2.0295703,69,False
hymn_273_b,8,64,8.953903,69,False
hymn_273_b,9,66,3.2623193,67,False
hymn_273_b,10,67,1.4148781,67,True
hymn_273_b,11,69,1.9366658,69,True
hymn_273_b,12,66,4.11995,69,False
hymn_273_b,13,64,2.0069418,67,False
hymn_273_b,14,62,1.4520389,62,True
hymn_273_b,15,62,1.7942519,62,True
hymn_273_b,16,67,2.112025,62,False
hymn_273_b,17,66,2.0820706,69,False
hymn_273_b,18,64,2.3539884,67,False
hymn_273_b,19,67,3.792689,62,False
hymn_273_b,20,72,6.0316706,66,False
hymn_273_b,21,71,0.9360254,71,True
hymn_273_b,22,69,1.4292401,69,True
hymn_273_b,23,69,2.0232463,67,False
hymn_273_b,24,74,3.7898378,67,False
hymn_273_b,25,72,1.6028469,72,True
hymn_273_b,26,71,0.8518141,71,True
hymn_273_b,27,69,1.478199,69,True
hymn_273_b,28,67,1.6209373,67,True
hymn_273_b,29,66,1.2065701,66,True
hymn_273_b,30,67,2.7597907,66,False
hymn_273_b,31,67,0.8276827,67,True
hymn_291_b,1,65,6.3687525,69,False
hymn_291_b,2,74,5.5732512,67,False
hymn_291_b,3,72,1.0750995,72,True
hymn_291_b,4,70,1.8255557,69,False
hymn_291_b,5,69,0.9234776,69,True
hymn_291_b,6,67,1.4766589,67,True
hymn_291_b,7,67,2.514511,69,False
hymn_291_b,8,69,1.1926713,69,True
hymn_291_b,9,65,3.3854785,69,False
hymn_291_b,10,72,3.9641523,67,False
hymn_291_b,11,72,2.5926201,70,False
hymn_291_b,12,72,2.4967122,70,False
hymn_291_b,13,71,7.9541316,70,False
hymn_291_b,14,72,1.1541755,72,True
hymn_291_b,15,72,1.8300687,72,True
hymn_291_b,16,69,2.780242,72,False
hymn_291_b,17,67,1.9009882,69,False
hymn_291_b,18,65,2.0037413,69,False
hymn_291_b,19,74,5.66331,67,False
hymn_291_b,20,72,1.2686864,72,True
hymn_291_b,21,70,2.0475893,72,False
hymn_291_b,22,69,0.7639458,69,True
hymn_291_b,23,69,1.8221099,67,False
hymn_291_b,24,69,1.9185038,69,True
hymn_291_b,25,69,1.86854,69,True
hymn_291_b,26,72,2.7353604,69,False
hymn_291_b,27,69,2.7644002,70,False
hymn_291_b,28,69,2.4033043,67,False
hymn_291_b,29,67,0.9299156,67,True
hymn_291_b,30,65,2.4103415,67,False
hymn_291_b,31,65,0.6802384,65,True
hymn_295_b,1,64,2.1458867,69,False
hymn_295_b,2,66,4.5071764,69,False
hymn_295_b,3,71,3.9853606,64,False
hymn_295_b,4,68,3.6560652,69,False
hymn_295_b,5,69,1.8300282,66,False
hymn_295_b,6,71,2.2099502,68,False
hymn_295_b,7,71,2.3017612,69,False
hymn_295_b,8,73,3.341962,68,False
hymn_295_b,9,76,3.0986848,71,False
hymn_295_b,10,71,2.9433243,73,False
hymn_295_b,11,64,4.3287387,73,False
hymn_295_b,12,66,2.0855618,64,False
hymn_295_b,13,68,1.853589,64,False
hymn_295_b,14,64,3.0838137,66,False
hymn_295_b,15,64,1.7723278,64,True
hymn_295_b,16,66,2.067417,64,False
hymn_295_b,17,66,3.2778702,64,False
hymn_295_b,18,71,3.7561867,64,False
hymn_295_b,19,71,2.3266108,69,False
hymn_295_b,20,73,2.6470838,69,False
hymn_295_b,21,73,2.4615126,71,False
hymn_295_b,22,74,5.5774436,71,False
hymn_295_b,23,74,3.6792283,73,False
hymn_295_b,24,76,2.931957,73,False
hymn_295_b,25,74,1.9505367,74,True
hymn_295_b,26,73,1.5807172,73,True
hymn_295_b,27,69,3.347442,71,False
hymn_295_b,28,66,2.8357067,71,False
hymn_295_b,29,68,2.791354,64,False
hymn_295_b,30,69,2.8286283,66,False
hymn_295_b,31,69,2.216047,64,False
hymn_296_b,1,71,3.0043178,69,False
hymn_296_b,2,76,4.515958,68,False
hymn_296_b,3,64,6.9096804,68,False
hymn_296_b,4,66,3.1605086,68,False
hymn_296_b,5,68,1.237908,68,True
hymn_296_b,6,69,1.8370938,69,True
hymn_296_b,7,68,1.425875,68,True
hymn_296_b,8,69,1.8931681,66,False
hymn_296_b,9,71,1.9547206,68,False
hymn_296_b,10,73,2.4552438,68,False
hymn_296_b,11,76,2.3915083,71,False
hymn_296_b,12,69,4.6812816,73,False
hymn_296_b,13,68,1.7573987,68,True
hymn_296_b,14,66,2.204184,69,False
hymn_296_b,15,66,3.5195148,64,False
hymn_296_b,16,71,4.0333457,64,False
hymn_296_b,17,69,2.353289,73,False
hymn_296_b,18,68,1.7358683,68,True
hymn_296_b,19,76,5.7538357,66,False
hymn_296_b,20,75,4.6885037,73,False
hymn_296_b,21,73,1.5490783,76,False
hymn_296_b,22,73,2.3271403,71,False
hymn_296_b,23,72,9.502561,71,False
hymn_296_b,24,73,2.6152785,71,False
hymn_296_b,25,69,4.3514457,71,False
hymn_296_b,26,71,2.92143,68,False
hymn_296_b,27,68,2.37742,73,False
hymn_296_b,28,66,1.6959916,66,True
hymn_296_b,29,66,2.9631014,68,False
hymn_296_b,30,64,2.2233398,68,False
hymn_296_b,31,64,2.6860604,68,False
hymn_296_b,32,69,3.915413,68,False
hymn_296_b,33,69,3.403857,68,False
hymn_296_b,34,69,2.9574814,68,False
hymn_296_b,35,68,1.2426095,68,True
hymn_296_b,36,73,4.879879,69,False
hymn_296_b,37,75,5.8980703,73,False
hymn_296_b,38,76,1.4987409,73,False
hymn_296_b,39,64,7.8223166,76,False
hymn_296_b,40,68,2.3165195,66,False
hymn_296_b,41,68,3.285479,69,False
hymn_296_b,42,66,1.6188822,66,True
hymn_296_b,43,66,3.0775852,68,False
hymn_296_b,44,64,2.2168727,68,False
hymn_296_b,45,64,2.6766052,66,False
hymn_296_b,46,64,2.736974,66,False
hymn_296_b,47,64,1.3657726,64,True
hymn_311_b,1,68,4.614764,69,False
hymn_311_b,2,71,2.41981,69,False
hymn_311_b,3,71,2.3009899,68,False
hymn_311_b,4,73,4.4569902,68,False
hymn_311_b,5,71,0.95256853,71,True
hymn_311_b,6,69,2.6266057,68,False
hymn_311_b,7,68,1.0631139,68,True
hymn_311_b,8,68,3.4251685,69,False
hymn_311_b,9,69,1.7929056,69,True
hymn_311_b,10,71,2.1563177,68,False
hymn_311_b,11,64,4.816554,68,False
hymn_311_b,12,68,1.960608,64,False
hymn_311_b,13,66,2.1227622,69,False
hymn_311_b,14,64,1.8432583,68,False
hymn_311_b,15,64,1.7436125,64,True
hymn_311_b,16,71,3.7903597,64,False
hymn_311_b,17,71,2.2676349,68,False
hymn_311_b,18,73,2.7096171,68,False
hymn_311_b,19,71,0.92345136,71,True
hymn_311_b,20,74,6.60775,68,False
hymn_311_b,21,73,1.4066306,73,True
hymn_311_b,22,73,2.7361271,71,False
hymn_311_b,23,71,0.97339636,71,True
hymn_311_b,24,71,2.1873941,68,False
hymn_311_b,25,66,5.4052835,71,False
hymn_311_b,26,68,1.0787214,68,True
hymn_311_b,27,73,5.6982646,66,False
hymn_311_b,28,71,0.9345022,71,True
hymn_311_b,29,70,10.366179,68,False
hymn_311_b,30,71,1.539194,71,True
hymn_311_b,31,71,2.411122,68,False
hymn_311_b,32,64,5.580553,68,False
hymn_311_b,33,68,1.8438438,68,True
hymn_311_b,34,71,2.530314,66,False
hymn_311_b,35,71,2.2663927,68,False
hymn_311_b,36,73,2.571578,68,False
hymn_311_b,37,71,1.1757982,71,True
hymn_311_b,38,69,2.7010882,68,False
hymn_311_b,39,68,1.1373785,68,True
hymn_311_b,40,68,3.415984,66,False
hymn_311_b,41,69,2.0595877,66,False
hymn_311_b,42,71,2.2985032,68,False
hymn_311_b,43,64,5.13182,69,False
hymn_311_b,44,68,2.0463016,66,False
hymn_311_b,45,66,1.5202535,66,True
hymn_311_b,46,64,1.4654633,64,True
hymn_311_b,47,64,0.7089533,64,True
hymn_388b_b,1,65,2.7731864,63,False
hymn_388b_b,2,67,1.9428997,67,True
hymn_388b_b,3,63,3.377581,68,False
hymn_388b_b,4,65,2.3544624,63,False
hymn_388b_b,5,67,1.7520958,67,True
hymn_388b_b,6,68,2.64507,65,False
hymn_388b_b,7,67,1.4490712,67,True
hymn_388b_b,8,72,4.0912676,68,False
hymn_388b_b,9,70,1.0966818,70,True
hymn_388b_b,10,68,1.5876881,68,True
hymn_388b_b,11,67,1.25654,67,True
hymn_388b_b,12,65,2.0348787,68,False
hymn_388b_b,13,65,2.517151,67,False
hymn_388b_b,14,63,1.8457186,67,False
hymn_388b_b,15,63,1.8959316,63,True
hymn_388b_b,16,75,6.600081,63,False
hymn_388b_b,17,74,1.8051221,74,True
hymn_388b_b,18,75,2.7160168,72,False
hymn_388b_b,19,70,4.538436,74,False
hymn_388b_b,20,72,3.057145,68,False
hymn_388b_b,21,70,0.7229827,70,True
hymn_388b_b,22,68,1.6026942,68,True
hymn_388b_b,23,67,1.250506,67,True
hymn_388b_b,24,72,3.5073981,68,False
hymn_388b_b,25,74,3.8570185,70,False
hymn_388b_b,26,75,2.557679,72,False
hymn_388b_b,27,74,1.1553693,74,True
hymn_388b_b,28,72,0.9338234,72,True
hymn_388b_b,29,72,3.0243716,70,False
hymn_388b_b,30,70,0.75053537,70,True
hymn_388b_b,31,70,2.022259,68,False
hymn_388b_b,32,70,2.0036974,68,False
hymn_388b_b,33,70,2.1072657,68,False
hymn_388b_b,34,67,2.9585729,68,False
hymn_388b_b,35,63,4.1324644,68,False
hymn_388b_b,36,65,2.1521986,63,False
hymn_388b_b,37,67,1.7338965,67,True
hymn_388b_b,38,68,2.353427,70,False
hymn_388b_b,39,67,1.0402273,67,True
hymn_388b_b,40,70,2.3687086,65,False
hymn_388b_b,41,67,2.687665,68,False
hymn_388b_b,42,72,3.6482084,70,False
hymn_388b_b,43,70,0.70034426,70,True
hymn_388b_b,44,67,3.077181,68,False
hymn_388b_b,45,65,1.4989115,65,True
hymn_388b_b,46,63,2.4272482,65,False
hymn_388b_b,47,63,0.35941932,63,True
hymn_444_b,1,66,4.3923125,69,False
hymn_444_b,2,64,2.6607437,69,False
hymn_444_b,3,62,2.3362522,66,False
hymn_444_b,4,64,2.1629634,62,False
hymn_444_b,5,64,2.5988421,62,False
hymn_444_b,6,66,2.2374153,69,False
hymn_444_b,7,66,2.528228,69,False
hymn_444_b,8,69,1.7705309,69,True
hymn_444_b,9,74,4.9071007,69,False
hymn_444_b,10,73,2.7298026,71,False
hymn_444_b,11,69,2.9439788,71,False
hymn_444_b,12,69,1.9506199,66,False
hymn_444_b,13,68,4.459096,66,False
hymn_444_b,14,69,0.82368344,69,True
hymn_444_b,15,69,1.881677,69,True
hymn_444_b,16,74,4.5012136,69,False
hymn_444_b,17,69,3.41343,73,False
hymn_444_b,18,67,5.6779265,69,False
hymn_444_b,19,66,1.0355034,66,True
hymn_444_b,20,64,1.5259184,64,True
hymn_444_b,21,66,2.3128371,64,False
hymn_444_b,22,67,3.2758796,64,False
hymn_444_b,23,67,3.402591,66,False
hymn_444_b,24,67,3.5414286,66,False
hymn_444_b,25,69,2.181311,66,False
hymn_444_b,26,66,2.5839596,69,False
hymn_444_b,27,62,4.724917,64,False
hymn_444_b,28,62,2.7637775,64,False
hymn_444_b,29,61,4.3657455,64,False
hymn_444_b,30,62,2.6465144,64,False
hymn_444_b,31,62,0.7489453,62,True
hymn_526_b,1,72,3.4347167,69,False
hymn_526_b,2,69,2.2579882,74,False
hymn_526_b,3,65,3.1540668,72,False
hymn_526_b,4,64,3.956491,67,False
hymn_526_b,5,65,1.4897245,65,True
hymn_526_b,6,67,1.3396858,67,True
hymn_526_b,7,69,1.6457489,69,True
hymn_526_b,8,70,3.5203164,69,False
hymn_526_b,9,69,0.9598021,69,True
hymn_526_b,10,67,1.8456578,69,False
hymn_526_b,11,72,4.8028193,69,False
hymn_526_b,12,76,6.390868,70,False
hymn_526_b,13,74,1.1354744,74,True
hymn_526_b,14,72,1.0867131,72,True
hymn_526_b,15,72,2.2383418,70,False
hymn_526_b,16,69,1.9473178,70,False
hymn_526_b,17,72,2.6251934,69,False
hymn_526_b,18,69,2.0615702,70,False
hymn_526_b,19,65,3.2497993,69,False
hymn_526_b,20,64,3.1075332,67,False
hymn_526_b,21,65,1.4736482,65,True
hymn_526_b,22,67,1.4332092,67,True
hymn_526_b,23,69,1.463044,69,True
hymn_526_b,24,70,3.2170544,69,False
hymn_526_b,25,69,0.7853093,69,True
hymn_526_b,26,74,5.0555625,67,False
hymn_526_b,27,72,1.0058106,72,True
hymn_526_b,28,69,1.8323188,69,True
hymn_526_b,29,67,1.7752346,67,True
hymn_526_b,30,65,2.261001,69,False
hymn_526_b,31,65,2.9553094,67,False
hymn_526_b,32,69,1.9542197,67,False
hymn_526_b,33,72,2.6077032,67,False
hymn_526_b,34,77,4.4993944,69,False
hymn_526_b,35,74,2.2236764,76,False
hymn_526_b,36,72,0.9029333,72,True
hymn_526_b,37,65,5.332474,69,False
hymn_526_b,38,70,5.888999,67,False
hymn_526_b,39,69,0.8826849,69,True
hymn_526_b,40,67,1.8951508,67,True
hymn_526_b,41,69,1.3223155,69,True
hymn_526_b,42,72,2.4525144,67,False
hymn_526_b,43,70,1.9802364,69,False
hymn_526_b,44,65,7.3234396,69,False
hymn_526_b,45,67,1.4679486,67,True
hymn_526_b,46,69,1.4236698,69,True
hymn_526_b,47,69,2.2521403,67,False
hymn_526_b,48,69,2.1565986,67,False
hymn_526_b,49,72,2.400741,67,False
hymn_526_b,50,77,3.5453722,69,False
hymn_526_b,51,74,2.0884132,76,False
hymn_526_b,52,72,0.9620077,72,True
hymn_526_b,53,65,4.996992,69,False
hymn_526_b,54,70,5.590129,67,False
hymn_526_b,55,69,0.91134906,69,True
hymn_526_b,56,67,1.735825,67,True
hymn_526_b,57,69,1.2775649,69,True
hymn_526_b,58,72,2.2875075,67,False
hymn_526_b,59,70,1.5026182,70,True
hymn_526_b,60,62,7.6256127,69,False
hymn_526_b,61,64,2.0783036,60,False
hymn_526_b,62,65,2.7151423,67,False
hymn_526_b,63,65,1.4712918,65,True
hymn_542_b,1,62,2.3056166,67,False
hymn_542_b,2,67,1.1523558,67,True
hymn_542_b,3,67,1.2472018,67,True
hymn_542_b,4,69,2.0954218,67,False
hymn_542_b,5,69,2.243052,71,False
hymn_542_b,6,71,1.0646471,71,True
hymn_542_b,7,67,3.0844471,69,False
hymn_542_b,8,74,4.8084145,69,False
hymn_542_b,9,74,1.7466958,74,True
hymn_542_b,10,76,3.173554,74,False
hymn_542_b,11,72,4.4988666,74,False
hymn_542_b,12,69,3.2246618,71,False
hymn_542_b,13,74,2.84005,71,False
hymn_542_b,14,71,2.2660923,72,False
hymn_542_b,15,71,2.6337838,69,False
hymn_542_b,16,71,2.5246396,69,False
hymn_542_b,17,71,2.504948,69,False
hymn_542_b,18,69,1.706317,69,True
hymn_542_b,19,71,2.263641,69,False
hymn_542_b,20,67,3.4173238,69,False
hymn_542_b,21,69,1.4926666,69,True
hymn_542_b,22,67,2.1848156,69,False
hymn_542_b,23,66,3.775851,69,False
hymn_542_b,24,67,1.4655677,67,True
hymn_542_b,25,64,5.661632,69,False
hymn_542_b,26,62,0.9814899,62,True
hymn_542_b,27,67,1.450025,67,True
hymn_542_b,28,67,2.730673,69,False
hymn_542_b,29,66,2.2375708,69,False
hymn_542_b,30,67,2.9972792,64,False
hymn_542_b,31,67,0.80710495,67,True
hymn_565_b,1,65,5.069296,70,False
hymn_565_b,2,67,3.1806679,65,False
hymn_565_b,3,63,4.551032,65,False
hymn_565_b,4,60,5.6449966,63,False
hymn_565_b,5,65,2.0310078,65,True
hymn_565_b,6,62,4.3780084,67,False
hymn_565_b,7,62,3.644012,65,False
hymn_565_b,8,74,8.3071575,65,False
hymn_565_b,9,74,1.8015453,72,False
hymn_565_b,10,72,1.2912407,72,True
hymn_565_b,11,65,4.6001906,70,False
hymn_565_b,12,69,4.6823564,65,False
hymn_565_b,13,67,1.8104407,70,False
hymn_565_b,14,65,1.7427843,65,True
hymn_565_b,15,65,1.9057807,65,True
hymn_565_b,16,67,2.5346608,65,False
hymn_565_b,17,72,3.288822,65,False
hymn_565_b,18,71,9.760891,70,False
hymn_565_b,19,72,0.78512585,72,True
hymn_565_b,20,74,2.6491477,70,False
hymn_565_b,21,67,6.3319764,72,False
hymn_565_b,22,75,9.043964,65,False
hymn_565_b,23,75,4.466418,74,False
hymn_565_b,24,72,3.3410666,74,False
hymn_565_b,25,72,2.1624599,70,False
hymn_565_b,26,74,2.3801868,70,False
hymn_565_b,27,65,6.5943775,72,False
hymn_565_b,28,67,1.768656,67,True
hymn_565_b,29,69,2.7028549,65,False
hymn_565_b,30,70,3.1231275,67,False
hymn_565_b,31,70,1.3273877,70,True
